,0
9599,NDUFA3
9600,OSCAR
9601,PAQR8
9602,TANC2
9603,PKHD1
9604,ZNF415
9605,CEACAM3
9606,DCDC1
9607,HAS2
9608,PDGFD
9609,PLAC1
9610,HS6ST2
9611,PYGO1
9612,LRRC8E
9613,PKIA
9614,XKR6
9615,TSNARE1
9616,FPR1
9617,FEZ2
9618,SOX7
9619,C11orf24
9620,ALK
9621,MTM1
9622,OBP2B
9623,INSR
9624,MFN1
9625,GIMAP8
9626,NRTN
9627,KCNMB3
9628,FUT3
9629,KCNG3
9630,ATP6V0E2
9631,PRKCE
9632,JAGN1
9633,SOCS5
9634,C1GALT1C1
9635,ZNF672
9636,ZNF692
9637,RBKS
9638,GRIK1
9639,TMEM126B
9640,TRIM8
9641,NETO2
9642,CDC42BPG
9643,SCAND1
9644,JUNB
9645,C10orf35
9646,TMEM37
9647,UGT2B7
9648,LRG1
9649,SHCBP1
9650,SOSTDC1
9651,NPTX1
9652,ZNF439
9653,ZNF440
9654,GAA
9655,CANT1
9656,KCNK3
9657,ZDHHC16
9658,CHST11
9659,EXOSC1
9660,PGAM1
9661,CHD7
9662,ESCO2
9663,KRT19
9664,KRT15
9665,CLCN5
9666,KCND3
9667,APLN
9668,KRT13
9669,PDE7B
9670,MRPL36
9671,ZNF581
9672,NAT1
9673,KSR2
9674,ZNF524
9675,MCC
9676,ZBTB26
9677,CDK5R2
9678,DSEL
9679,POLR1C
9680,ASXL1
9681,DLK2
9682,ZNF562
9683,ZNF318
9684,ZNF561
9685,WIPF2
9686,HOPX
9687,LRRC8C
9688,RSL1D1
9689,LRRC8D
9690,PPID
9691,COL24A1
9692,ETFDH
9693,RXFP1
9694,PTGER4
9695,TBCA
9696,MAP6
9697,ECEL1
9698,BCL2L1
9699,PLRG1
9700,ZNF584
9701,DNAI2
9702,NMUR1
9703,CLSTN1
9704,CXXC5
9705,ZNF274
9706,PIK3CD
9707,PTCRA
9708,SLC25A33
9709,ENC1
9710,SPSB1
9711,P2RY6
9712,BPTF
9713,S100Z
9714,ZIK1
9715,GPR82
9716,GPR34
9717,PLEKHG5
9718,ATF7IP
9719,RGS19
9720,TCEA2
9721,HDAC3
9722,GPHN
9723,TMEM51
9724,CAMTA1
9725,LGALS4
9726,LRRC34
9727,SPATA5L1
9728,GATM
9729,SYCE1
9730,RASGRP4
9731,NHLH1
9732,SLFNL1
9733,BCL2
9734,KNDC1
9735,WDR87
9736,COL8A2
9737,ZNF540
9738,ANGPTL7
9739,FBXL14
9740,EXOSC10
9741,ZNF570
9742,NINJ2
9743,MLLT3
9744,FAM90A1
9745,RRM2
9746,RPS21
9747,C3AR1
9748,PTEN
9749,RPS7
9750,PRND
9751,RNASEH1
9752,PRNP
9753,KLF17
9754,ADRA1D
9755,FRMD5
9756,AQP4
9757,CYP4F11
9758,TLN2
9759,ZNF217
9760,SCG2
9761,ATPAF2
9762,CYP4F22
9763,PPIH
9764,ZNF57
9765,C20orf196
9766,JMJD1C
9767,LDHAL6B
9768,SYNPO
9769,ZNF556
9770,MAL
9771,ZNF554
9772,RAB33B
9773,THOP1
9774,GAP43
9775,LAMB2
9776,USP19
9777,QARS
9778,ORMDL3
9779,SERF1A
9780,KLF11
9781,LRRC15
9782,SMN1
9783,EIF2AK3
9784,KRCC1
9785,NME6
9786,CYCS
9787,CD8B
9788,SLFN12
9789,CALB2
9790,CCL11
9791,FRMD3
9792,SNTB1
9793,MTBP
9794,MRPL13
9795,MALT1
9796,ISG20
9797,MBOAT1
9798,ID4
9799,GPR22
9800,CXCR6
9801,CEBPB
9802,AZU1
9803,TPSAB1
9804,PAIP1
9805,CLEC7A
9806,C5orf34
9807,C1QTNF4
9808,SERHL
9809,NEGR1
9810,ZNF131
9811,MACROD2
9812,DPAGT1
9813,BSG
9814,SPTLC3
9815,TP53RK
9816,B3GALT1
9817,CLEC12A
9818,BPGM
9819,POP7
9820,ALG14
9821,SUCLG2
9822,STARD5
9823,CSDC2
9824,RCAN2
9825,IL16
9826,ABCG4
9827,GNB2
9828,PDZD3
9829,ARNT2
9830,GNG12
9831,PRSS27
9832,DNAJB7
9833,CLP1
9834,GTPBP2
9835,IL17D
9836,TCEAL1
9837,ZNF24
9838,MANEA
9839,RAB40A
9840,C2orf54
9841,AFF1
9842,FIBP
9843,BANP
9844,PPP1CA
9845,HCFC1
9846,CTSW
9847,PDE3A
9848,RASGRP1
9849,KLHL6
9850,CHCHD1
9851,MRPL52
9852,SMPDL3A
9853,RND1
9854,RAD9A
9855,EFEMP2
9856,TMEM134
9857,ZMAT3
9858,ZNF738
9859,SLFN11
9860,CCL19
9861,CORO1B
9862,FUT10
9863,LRRC20
9864,MUS81
9865,PURG
9866,ZNF596
9867,CFL1
9868,TMCC1
9869,RAB43
9870,FADS6
9871,CBWD1
9872,HOXC5
9873,RAB37
9874,DCP2
9875,RPL38
9876,CYP7B1
9877,OVOL1
9878,RARG
9879,CES3
9880,SSH3
9881,CES2
9882,PDP2
9883,SP3
9884,DMXL1
9885,ZNF621
9886,EGFL7
9887,NADSYN1
9888,DHCR7
9889,NBEA
9890,RNASEH2C
9891,MYEOV
9892,ANKRD13D
9893,MRGPRF
9894,MYD88
9895,OXSR1
9896,SLC22A13
9897,PHF8
9898,ADH6
9899,DCAKD
9900,CCDC96
9901,RELA
9902,EVC2
9903,ZNF680
9904,BNC2
9905,RXFP4
9906,HPSE
9907,COQ2
9908,HSPA6
9909,LRRN3
9910,ADCK5
9911,NOC3L
9912,ESRRA
9913,RHOD
9914,COMMD1
9915,RAPH1
9916,MTX1
9917,ADCY5
9918,PARP14
9919,CYSLTR1
9920,PARP15
9921,CKS1B
9922,ABCD2
9923,AHSA2
9924,ABLIM3
9925,VANGL1
9926,GLRX
9927,IQCB1
9928,SYT12
9929,GOLGB1
9930,DMRT2
9931,ZNF483
9932,SLC2A14
9933,GPR137
9934,SNCG
9935,MMRN2
9936,TNKS
9937,ZNF449
9938,PPP1R3B
9939,STOX2
9940,MAP3K11
9941,TRIB1
9942,KCNK7
9943,SFT2D3
9944,C1QB
9945,C1QA
9946,OLR1
9947,DAG1
9948,INSM1
9949,DAB1
9950,ARV1
9951,CCDC36
9952,SAA1
9953,EHBP1L1
9954,THAP2
9955,RNF26
9956,PPP1R14B
9957,SSSCA1
9958,AGR3
9959,SMARCC1
9960,ZNF417
9961,PTPRM
9962,FKBP2
9963,VEGFB
9964,TNFRSF10D
9965,MST1
9966,TNFRSF10C
9967,GMPPB
9968,ZNF622
9969,CSPG4
9970,CHD2
9971,XCR1
9972,CCDC106
9973,SULT1B1
9974,NUDT4
9975,PC
9976,NMNAT1
9977,LRFN4
9978,SLC19A1
9979,HSPB7
9980,RCE1
9981,UQCRH
9982,TAS1R1
9983,EIF1AX
9984,PSMD1
9985,MUC13
9986,SUSD5
9987,HEG1
9988,WFIKKN2
9989,C11orf80
9990,TOMM20
9991,STAT5B
9992,CD7
9993,CNP
9994,JUP
9995,HAP1
9996,EIF1
9997,RNF213
9998,TIGD3
9999,KCNH6
10000,MARCH10
10001,PLK3
10002,NET1
10003,DPY19L1
10004,PHOSPHO1
10005,ZNF791
10006,PHC3
10007,GPR160
10008,CBX2
10009,SPTBN2
10010,GOLIM4
10011,RBM4B
10012,USMG5
10013,HOXB2
10014,C1QTNF1
10015,MARCH3
10016,SLCO4C1
10017,RBM4
10018,TCAP
10019,CCS
10020,KLHL15
10021,SPERT
10022,GNG5
10023,SLC25A30
10024,C9orf131
10025,CD34
10026,CTSF
10027,LEMD3
10028,TLR10
10029,TLR6
10030,RGMB
10031,CYB561D1
10032,ZDHHC24
10033,SELP
10034,MGA
10035,PIGG
10036,PRPF8
10037,ADCY6
10038,REP15
10039,PITPNA
10040,DDX23
10041,ZNF80
10042,ZNHIT2
10043,ZBTB4
10044,ZHX3
10045,PHLDA3
10046,SLC16A11
10047,SLC16A13
10048,GLIS1
10049,PODN
10050,C11orf45
10051,EXO1
10052,LIG4
10053,ATP2A2
10054,RPL4
10055,SNAPC5
10056,ZCCHC12
10057,CNTNAP2
10058,LINGO2
10059,BBS1
10060,DENND4A
10061,SLC26A9
10062,PELI3
10063,TTC9B
10064,MYO1H
10065,TMEM81
10066,MRPL11
10067,IL20RB
10068,GOLT1A
10069,NPAS4
10070,ZNF497
10071,TRAM1L1
10072,CMKLR1
10073,ANGEL2
10074,UGT8
10075,KY
10076,IQCK
10077,SLCO2A1
10078,ZNF266
10079,SLC29A2
10080,BRSK2
10081,LEP
10082,SH3PXD2B
10083,LARP7
10084,FGFBP3
10085,NR1D2
10086,PABPC5
10087,BRMS1
10088,RPL15
10089,C4orf32
10090,HRAS
10091,WDR49
10092,SRP72
10093,PCP2
10094,RIN1
10095,THAP6
10096,CEP135
10097,FZD4
10098,CD248
10099,BTC
10100,PDZK1
10101,GLMN
10102,YIF1A
10103,CNIH2
10104,NLRP6
10105,NDUFA11
10106,RSRC1
10107,PTDSS2
10108,C3orf33
10109,SEZ6L2
10110,ASPHD1
10111,KCTD13
10112,P2RY14
10113,AMZ1
10114,GPR171
10115,FUT1
10116,DHX36
10117,FBXW8
10118,KLC2
10119,SLC22A1
10120,CTBP2
10121,ZDHHC14
10122,ATR
10123,UBE2C
10124,GK5
10125,VCPIP1
10126,DES
10127,PDIK1L
10128,SPSB4
10129,TRAF6
10130,ZNF654
10131,MRPS22
10132,PACS1
10133,MARCKSL1
10134,SH3BP5L
10135,YPEL2
10136,ABO
10137,PSMD2
10138,FAM131A
10139,CSRP2
10140,INHBC
10141,PARL
10142,DDIT3
10143,PCCA
10144,DCTN2
10145,NPPA
10146,ZNF408
10147,CTDSP2
10148,CKAP5
10149,ARHGAP1
10150,MED16
10151,C1orf127
10152,CHST1
10153,GOLGA8A
10154,VWA3A
10155,TP53I11
10156,DOLK
10157,PHYHD1
10158,CATSPER1
10159,CCNE2
10160,CST6
10161,ZNF519
10162,LSM1
10163,BANF1
10164,TMEM9B
10165,NRIP3
10166,PTPN2
10167,SCUBE2
10168,SMAD2
10169,EIF3F
10170,ZNF25
10171,ARL10
10172,CLTB
10173,PCSK1
10174,LPL
10175,RFESD
10176,CCDC14
10177,TBC1D10C
10178,SART1
10179,PPP2R2D
10180,MCTP1
10181,POLD4
10182,LRRC25
10183,DPP10
10184,CLCF1
10185,GPR152
10186,UBQLNL
10187,KCNE3
10188,CABP4
10189,ALG10B
10190,DRAP1
10191,LONRF3
10192,UCP3
10193,UCP2
10194,C11orf68
10195,PAAF1
10196,MRPL48
10197,RAB6A
10198,FOSL1
10199,ERCC4
10200,CCDC85B
10201,TMEM70
10202,RPS6KB2
10203,TOM1L2
10204,ZNF77
10205,GPR156
10206,B3GNTL1
10207,MLXIP
10208,NR2F1
10209,AURKAIP1
10210,TTLL11
10211,SLC35E3
10212,PRIMA1
10213,ZNF169
10214,RUVBL1
10215,SFN
10216,MSRA
10217,ETV4
10218,BAIAP2
10219,CREG2
10220,HOXD8
10221,ZDHHC21
10222,PLEKHF2
10223,A2M
10224,ARL4D
10225,DOK7
10226,LRRN1
10227,UBE2O
10228,ORAI3
10229,UNC119B
10230,DENND2C
10231,TUBB6
10232,LYSMD3
10233,AMIGO3
10234,B3GALT6
10235,ZNF613
10236,C11orf16
10237,NUPR1
10238,JAKMIP2
10239,ZNF683
10240,SLC35A4
10241,SSNA1
10242,CSTF3
10243,YES1
10244,CHMP6
10245,DLEU1
10246,TMEM39A
10247,TCP11L1
10248,GPX2
10249,CCDC57
10250,SPHK1
10251,BNIP3
10252,ENTHD1
10253,LRRTM4
10254,ATAD5
10255,ZNF404
10256,RTTN
10257,C10orf111
10258,ANAPC2
10259,ZBTB8OS
10260,ZNF135
10261,COX8A
10262,TAC4
10263,PRR18
10264,B3GNT4
10265,CDC26
10266,HSD11B2
10267,CRLF3
10268,RNPEP
10269,EID2
10270,DMRTA1
10271,EID2B
10272,RIMS2
10273,KCMF1
10274,CLK2
10275,SLCO3A1
10276,ZNF575
10277,WDR25
10278,DIRAS1
10279,PRR15
10280,GNG7
10281,CNTD1
10282,KBTBD11
10283,B3GNT5
10284,LMNB2
10285,MEX3C
10286,RNF152
10287,MYO1D
10288,C20orf197
10289,FOXL1
10290,FOXC2
10291,BDNF
10292,CCDC121
10293,BOK
10294,PFN4
10295,CDK5R1
10296,RUFY1
10297,BASP1
10298,LRRC37A3
10299,IRX5
10300,METRNL
10301,FAM91A1
10302,WSB2
10303,GRIN1
10304,SOX11
10305,TYMS
10306,PXMP2
10307,PNMA1
10308,C8orf4
10309,C8G
10310,FUT2
10311,GCNT4
10312,MUC20
10313,THAP4
10314,NFATC2IP
10315,LY6H
10316,FIBIN
10317,FAM89B
10318,SHMT1
10319,DPP7
10320,SEC24C
10321,SMCR8
10322,MTHFR
10323,C19orf18
10324,DEAF1
10325,TMEM80
10326,SIX5
10327,FBXO46
10328,ZDHHC13
10329,WDR73
10330,POLE
10331,FAM109B
10332,SCN4B
10333,DSCAML1
10334,RHOG
10335,EPS8L2
10336,ZBTB34
10337,TALDO1
10338,RPS6KA3
10339,B3GNT8
10340,PUS1
10341,CHD9
10342,SPACA4
10343,TRIM72
10344,MAN1B1
10345,KCNA3
10346,FZD8
10347,KCNA2
10348,TOP3A
10349,CASKIN2
10350,ZBTB38
10351,FLJ13224
10352,CCDC71
10353,TIMM22
10354,HIC1
10355,PPFIA3
10356,MAGEF1
10357,UMODL1
10358,SAMD9L
10359,PAWR
10360,TGIF1
10361,NAP1L5
10362,CD19
10363,NR2C2
10364,GPR4
10365,ACOT4
10366,ARIH2
10367,ZBTB33
10368,ZBED2
10369,IRX3
10370,RPRM
10371,SLC25A22
10372,RABEP2
10373,ATOX1
10374,TBL1XR1
10375,SAMD12
10376,CD163
10377,C18orf32
10378,ZNF491
10379,RPLP2
10380,JUN
10381,CSTF2T
10382,PGBD5
10383,GBA
10384,CASC2
10385,IL17RA
10386,PNPLA2
10387,AGTRAP
10388,CD163L1
10389,CD151
10390,FLII
10391,SOX12
10392,HNRNPA0
10393,MYOZ1
10394,KCNJ10
10395,CHID1
10396,PCDHB9
10397,ZNF620
10398,TMEM187
10399,ZNF619
10400,AP3S1
10401,GRB2
10402,ZBTB41
10403,UBE2N
10404,ARL6IP6
10405,ZNF354C
10406,MAMDC4
10407,BET1L
10408,RPS27
10409,RIC8A
10410,IMP3
10411,ASB8
10412,DMAP1
10413,ADAMTSL1
10414,FAM26E
10415,IMPDH2
10416,ALS2CL
10417,MLF1
10418,GRAMD1C
10419,STAP2
10420,TSSK6
10421,BOLA1
10422,PDE4DIP
10423,DDX10
10424,NDUFV2
10425,DALRD3
10426,ZNF114
10427,ZNF366
10428,PARD6G
10429,ZNF454
10430,SH2B1
10431,ZC3H12D
10432,KDELC2
10433,SH2D4B
10434,RNF212
10435,PRSS36
10436,ZNF543
10437,GALNT11
10438,WDR6
10439,TMPRSS9
10440,AQP11
10441,TMEM11
10442,ZNF354B
10443,KCNG2
10444,CALML3
10445,ZFAND2A
10446,ZNF223
10447,NT5DC1
10448,GLDC
10449,TUBAL3
10450,DTX3
10451,KLHL11
10452,CTXN1
10453,SLC25A20
10454,CA8
10455,CD28
10456,EPM2AIP1
10457,ERBB4
10458,MAF
10459,CTNNBIP1
10460,ERN1
10461,GPR35
10462,PARP10
10463,SUZ12
10464,NSUN3
10465,KCTD12
10466,RPP25
10467,GRINA
10468,THBD
10469,GP5
10470,COX5A
10471,ZHX2
10472,CPNE7
10473,CD300LB
10474,MPI
10475,OPLAH
10476,TMEM52
10477,TMEM139
10478,MSC
10479,APOLD1
10480,EXOSC4
10481,DPY19L3
10482,TAF7
10483,PFAS
10484,HYI
10485,C17orf62
10486,ZNF552
10487,GAK
10488,ZBTB7A
10489,TUFM
10490,RMI1
10491,FBXO34
10492,EIF3K
10493,MRFAP1L1
10494,AURKB
10495,TMEM107
10496,RRS1
10497,RCC2
10498,C9orf50
10499,CCDC89
10500,DPM3
10501,C12orf42
10502,CYC1
10503,PER1
10504,HTR1F
10505,TMTC2
10506,FARSA
10507,SPTY2D1
10508,C10orf67
10509,SAMD4B
10510,GIMAP7
10511,ALOXE3
10512,EDC3
10513,FUCA1
10514,GGN
10515,TMEM125
10516,ZNF664
10517,CALR
10518,MAGED1
10519,LDLRAD3
10520,CDH4
10521,RAD23A
10522,GADD45GIP1
10523,DAND5
10524,PTPN11
10525,NSUN7
10526,WSCD1
10527,CLK3
10528,GATA2
10529,ARID3B
10530,TMEM31
10531,PACS2
10532,ELMOD2
10533,EGR3
10534,GPC5
10535,GEMIN4
10536,FJX1
10537,MKRN3
10538,C14orf28
10539,ALOX12B
10540,SHARPIN
10541,LBX2
10542,DNHD1
10543,SLITRK4
10544,HTR1D
10545,GCC1
10546,CIITA
10547,ZFPM1
10548,ALOX15B
10549,GRM8
10550,CDC42EP4
10551,MAF1
10552,FCER1A
10553,ARL14
10554,APOBEC3B
10555,PIPOX
10556,ATOH7
10557,CDH5
10558,LRRC3B
10559,MYADM
10560,SERTAD2
10561,AKAP5
10562,NKPD1
10563,GIPC3
10564,CITED4
10565,ABCA13
10566,NLRP11
10567,TIGD5
10568,PDXDC1
10569,ZNF154
10570,R3HDM2
10571,B3GNT3
10572,ITLN1
10573,NRXN1
10574,SEPHS2
10575,ZNF784
10576,CCR8
10577,BBS10
10578,FIZ1
10579,PUF60
10580,ZNF771
10581,TSHZ1
10582,PSTK
10583,SOCS4
10584,ZADH2
10585,C10orf91
10586,TMEM86B
10587,SEPT1
10588,EXOC3
10589,TDRD6
10590,CSNK1A1L
10591,LYNX1
10592,TH
10593,MED14
10594,FAHD1
10595,RCC1
10596,MYLPF
10597,F2
10598,PRKRA
10599,ZNRF2
10600,SLC9A4
10601,FGD6
10602,OAZ2
10603,PNPLA1
10604,CCDC43
10605,FZD2
10606,TIGD2
10607,HCLS1
10608,ZNF609
10609,PAK2
10610,CCDC66
10611,MCFD2
10612,C11orf71
10613,CYP8B1
10614,GAS1
10615,ZNF571
10616,GLIPR1L2
10617,KCNE1
10618,NRIP1
10619,RNF182
10620,C9orf139
10621,TSPYL5
10622,FUT7
10623,HIST1H2AC
10624,SSTR2
10625,ZNF594
10626,PCGF5
10627,SLC47A2
10628,PRF1
10629,TMEM64
10630,CHRM4
10631,CLRN3
10632,GPR157
10633,PIPSL
10634,CHST13
10635,SLC36A4
10636,ZDHHC20
10637,OR51E1
10638,ZFP3
10639,ARSJ
10640,HOXC9
10641,MAP3K15
10642,PPA1
10643,HOXC10
10644,MAP6D1
10645,ZNF443
10646,GREM2
10647,C11orf42
10648,SSR4
10649,CAPS2
10650,ZNF792
10651,CUEDC1
10652,SCRIB
10653,KCTD2
10654,D2HGDH
10655,OXTR
10656,FAM83H
10657,GPR62
10658,ZNF572
10659,ST20
10660,PITPNB
10661,TCEAL8
10662,LRRC57
10663,MRPL14
10664,GPR137C
10665,BBS12
10666,C17orf47
10667,NQO1
10668,FKRP
10669,TRAPPC5
10670,RPH3AL
10671,SLC25A42
10672,SLC26A11
10673,HIGD1A
10674,MAPK15
10675,EHMT1
10676,F2R
10677,ZNF707
10678,MUC16
10679,NPM1
10680,PJA1
10681,DHTKD1
10682,HIST3H2A
10683,ZNF746
10684,POLR2A
10685,SLC25A41
10686,TMEM136
10687,FRAT2
10688,TMEM102
10689,CCL13
10690,AATK
10691,DDN
10692,ZNF467
10693,SOX2
10694,ZNF678
10695,TMEM45A
10696,ZBTB2
10697,ACBD4
10698,SGSH
10699,MAB21L2
10700,FANCB
10701,SETD2
10702,TMIE
10703,MEX3D
10704,MRPS23
10705,GPR135
10706,P2RY13
10707,TNFSF15
10708,ZFP41
10709,PHLDA2
10710,ATG9B
10711,GPR88
10712,HKR1
10713,PLAG1
10714,YIPF6
10715,ZBTB20
10716,C3orf58
10717,C5orf30
10718,AMIGO1
10719,GPR3
10720,SIAH2
10721,SLC9A9
10722,LSM10
10723,RELL1
10724,SLC35C1
10725,RNF41
10726,SLC2A4
10727,CLDN7
10728,ZNF329
10729,ZNF101
10730,C5orf24
10731,PRKAG1
10732,GINS3
10733,MRPS11
10734,SNRPE
10735,USH1G
10736,IDH2
10737,TMEM30B
10738,DEXI
10739,FAM89A
10740,KCNIP1
10741,TDRKH
10742,ZNF708
10743,MRPL41
10744,CREB3L2
10745,UNC5C
10746,TSEN54
10747,RGMA
10748,MRPS16
10749,LDOC1
10750,ARL6IP4
10751,EXT1
10752,SHMT2
10753,ATP6AP2
10754,CYB5D1
10755,BACE2
10756,UBE2E2
10757,FIGN
10758,IZUMO1
10759,B4GALNT4
10760,AP1S2
10761,C8orf33
10762,KCNJ14
10763,FBXL6
10764,C1S
10765,KBTBD3
10766,CLN8
10767,NXPH4
10768,CACNB4
10769,TRAPPC6B
10770,PGBD4
10771,NPLOC4
10772,KCNK4
10773,TSHZ2
10774,EXOC7
10775,XKRX
10776,BGN
10777,LHFPL1
10778,FES
10779,GLRX5
10780,FAM104B
10781,MXRA7
10782,LIMK2
10783,MFSD5
10784,ADI1
10785,SPNS3
10786,CLEC4G
10787,SATB1
10788,NXPH3
10789,CSF1R
10790,EPHB3
10791,TRAK1
10792,TSPAN10
10793,PLCB1
10794,NDN
10795,TTC3
10796,GALR2
10797,TSKU
10798,ANXA2
10799,RGS6
10800,HOXB4
10801,SLC35D3
10802,PAQR7
10803,PAPPA
10804,NGRN
10805,GRID1
10806,RPS17
10807,CCDC87
10808,C1orf116
10809,DDX28
10810,ACBD3
10811,C16orf72
10812,PLCXD3
10813,VMO1
10814,ALG12
10815,LCK
10816,GALNT9
10817,COL18A1
10818,RBM10
10819,GLUD2
10820,RPL35A
10821,RGS7
10822,SLC25A18
10823,ZNF721
10824,TCEAL7
10825,C11orf54
10826,CEP63
10827,EWSR1
10828,ODF3L1
10829,HMGN4
10830,SPATA13
10831,GJC1
10832,CNOT10
10833,MTA1
10834,CADM1
10835,ZNF320
10836,C12orf60
10837,PYCR1
10838,SPNS2
10839,AP2A2
10840,SLC8A1
10841,SLC25A21
10842,PCP4
10843,ABAT
10844,SLC25A10
10845,CAMK1D
10846,LYSMD4
10847,WBP2NL
10848,IGSF5
10849,AFMID
10850,GAS6
10851,NEB
10852,BEGAIN
10853,GPC6
10854,FAM43B
10855,CSMD1
10856,GPR19
10857,RABIF
10858,TMEM119
10859,FANCF
10860,CALN1
10861,CHST6
10862,RUVBL2
10863,CTNNA3
10864,DDX41
10865,DAZAP2
10866,CCBE1
10867,ZNF623
10868,EPHA10
10869,CCDC125
10870,BCOR
10871,JRKL
10872,C10orf107
10873,GBP6
10874,KIAA2026
10875,FHL3
10876,PMCH
10877,RIPK4
10878,SF3A3
10879,GRIN2A
10880,ASB7
10881,TREX2
10882,GPR132
10883,MX2
10884,EP400
10885,MEX3B
10886,PI4KAP2
10887,FAM46C
10888,SERHL2
10889,PCBP3
10890,SETD3
10891,TNFAIP8L3
10892,ZNRF3
10893,FBXL7
10894,SFXN4
10895,MRPL54
10896,ZNF438
10897,CCR3
10898,DGCR6
10899,RP1L1
10900,ZNF530
10901,NDUFB1
10902,KLHL25
10903,FAM19A1
10904,TRMT12
10905,GPR1
10906,EFHC2
10907,NOG
10908,UPP1
10909,OPCML
10910,TRIM52
10911,CMTM4
10912,TMEM50A
10913,ASCL2
10914,TBK1
10915,CBX6
10916,TBL3
10917,KREMEN1
10918,TRAIP
10919,CHEK2
10920,FOXL2
10921,AIFM3
10922,KCTD16
10923,B3GALT5
10924,ZNF703
10925,SLC35F3
10926,C9orf66
10927,TUBA8
10928,EMILIN3
10929,OLFML1
10930,RBM12B
10931,CCR4
10932,LIN9
10933,BTBD9
10934,NUDT14
10935,ANKRD45
10936,PNMA3
10937,GPR39
10938,FAM3B
10939,IQGAP3
10940,TOB2
10941,SCN5A
10942,LRRC55
10943,DNAH2
10944,SH2D1A
10945,PRKX
10946,KCNH8
10947,SMTN
10948,NPW
10949,NPB
10950,ST6GALNAC3
10951,PTP4A2
10952,ACTG1
10953,TMPRSS2
10954,DIABLO
10955,VPS33B
10956,TBX1
10957,FAM120C
10958,CLDN5
10959,NIPSNAP1
10960,CNTN2
10961,KCNQ3
10962,ADRA2C
10963,CRELD2
10964,SCFD2
10965,UBE2F
10966,KCNJ12
10967,GPR173
10968,PPP1R2
10969,TSPYL2
10970,IRAK1
10971,OLIG1
10972,PCDH9
10973,OAF
10974,ALDH1A3
10975,CDR1
10976,HIST2H2AC
10977,KCNK12
10978,HIST2H2AB
10979,POU6F1
10980,TM2D3
10981,TSSC4
10982,TACSTD2
10983,CLECL1
10984,PRKD1
10985,ZDHHC23
10986,SRPK3
10987,GDF3
10988,SLIT3
10989,EFNA5
10990,HIST1H1B
10991,PKP3
10992,MAP7D2
10993,CSF1
10994,COLEC10
10995,PLA2G6
10996,MAML2
10997,SS18L1
10998,KCND2
10999,TOP1MT
11000,COPB2
11001,LRRC19
11002,THAP7
11003,KNTC1
11004,CCR10
11005,WDR27
11006,TXNRD2
11007,FOXO4
11008,PTP4A3
11009,FOXD4L1
11010,PROS1
11011,HDDC3
11012,BEX5
11013,ZFP1
11014,DUSP8
11015,SOCS3
11016,SLITRK6
11017,XPOT
11018,TMEM173
11019,PDE4B
11020,FAM19A3
11021,SNN
11022,KCNH7
11023,NELL2
11024,MED12
11025,SEPT9
11026,ZBTB40
11027,HIST2H2BE
11028,CLDN6
11029,SEPT5
11030,EIF4ENIF1
11031,FAM110C
11032,NDUFA12
11033,TCTE3
11034,UBE2G2
11035,OSBP2
11036,ZBTB7C
11037,APOO
11038,PRR16
11039,TMED9
11040,TMEM186
11041,RBM33
11042,ARMCX2
11043,BTBD6
11044,H1FX
11045,RBM43
11046,SUMO3
11047,IMMP2L
11048,TCEAL2
11049,CLCNKB
11050,JAG2
11051,FMNL1
11052,LCN12
11053,WT1
11054,ZFP90
11055,MUC6
11056,NOC4L
11057,USP18
11058,NDUFA6
11059,CHRM5
11060,SORCS2
11061,TMEM121
11062,TMEM106A
11063,SIVA1
11064,BRI3BP
11065,DGAT1
11066,ROBO2
11067,AP3M1
11068,F8
11069,NT5C1B
11070,CA13
11071,UBOX5
11072,MAFF
11073,BRF1
11074,SEMA4B
11075,CIB1
11076,ANKS1B
11077,SLC24A3
11078,FLRT2
11079,INTS5
11080,RPS27L
11081,MANEAL
11082,ADSSL1
11083,FAF1
11084,FAM43A
11085,HSF1
11086,C6orf120
11087,PURA
11088,HIST1H2BL
11089,MIXL1
11090,LRRC37B
11091,DDX51
11092,AQP12B
11093,SIGIRR
11094,NRBP2
11095,IFITM2
11096,TNFAIP2
11097,ZNF445
11098,PGBD2
11099,RAB11B
11100,PRMT3
11101,GP1BA
11102,PRPF39
11103,PPIL6
11104,ZNF74
11105,RBM11
11106,ZBTB37
11107,CCDC137
11108,ARL15
11109,C12orf56
11110,CDK10
11111,TMEM105
11112,SOCS1
11113,TCN2
11114,GAS2L1
11115,ATP6V0A2
11116,C14orf80
11117,HS6ST3
11118,HGS
11119,TNFAIP8L1
11120,MAPK11
11121,MRPL30
11122,TARSL2
11123,SMYD3
11124,METTL7A
11125,SH3BGR
11126,GPRIN3
11127,KRT6B
11128,STAC3
11129,ROR1
11130,MUC1
11131,IRF7
11132,BRCC3
11133,SV2B
11134,FAM131C
11135,PDE6G
11136,PRKG1
11137,NR2F2
11138,LSAMP
11139,AHNAK2
11140,OLFML2A
11141,SP1
11142,MRPL40
11143,PDIA2
11144,PCGF3
11145,P4HB
11146,PSMD13
11147,PBX1
11148,NDUFA4L2
11149,SHC4
11150,ZFP36L1
11151,UBE2L3
11152,NTF3
11153,BRWD1
11154,SYN3
11155,POU3F1
11156,SNAI3
11157,ZBTB3
11158,LYG2
11159,EP400NL
11160,PRAME
11161,C6orf201
11162,MYBL1
11163,C16orf52
11164,DRG1
11165,ANKFY1
11166,YTHDF3
